FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006
UR1US,US,000,02,0314954,0,0,0,0,0,0
UR1US,US,000,02,0314955,2645,7,0,7,2638,0
UR1US,US,000,02,0314959,2255,2099,0,2099,156,0
UR1US,US,000,02,0314960,1086,0,0,0,1086,0
UR1US,US,000,02,0314967,770,0,0,0,770,0
UR1US,US,000,02,0314968,782,0,0,0,782,0
UR1US,US,000,02,0314969,640,0,0,0,640,0
UR1US,US,000,02,0314973,944,0,0,0,944,0
UR1US,US,000,02,0314974,1424,0,0,0,1424,0
UR1US,US,000,02,0314978,2253,0,0,0,2253,0
UR1US,US,000,02,0314982,2386,0,0,0,2386,0
UR1US,US,000,02,0314986,99,81,0,81,18,0
UR1US,US,000,02,0314987,2317,0,0,0,2317,0
UR1US,US,000,02,0314991,322,0,0,0,322,0
UR1US,US,000,02,0314992,1820,0,0,0,1820,0
UR1US,US,000,02,0314996,1081,954,0,954,127,0
UR1US,US,000,02,0314997,1277,229,0,229,1048,0
UR1US,US,000,02,0315001,340,218,0,218,122,0
UR1US,US,000,02,0315002,1850,98,0,98,1752,0
UR1US,US,000,02,0315006,441,0,0,0,441,0
UR1US,US,000,02,0315007,240,240,0,240,0,0
UR1US,US,000,02,0315008,1767,77,0,77,1690,0
UR1US,US,000,02,0315012,4,0,0,0,4,0
UR1US,US,000,02,0315013,2525,0,0,0,2525,0
UR1US,US,000,02,0315017,866,0,0,0,866,0
UR1US,US,000,02,0315018,2010,0,0,0,2010,0
UR1US,US,000,02,0315022,2559,0,0,0,2559,0
UR1US,US,000,02,0315026,2271,0,0,0,2271,0
UR1US,US,000,02,0315030,20,0,0,0,20,0
UR1US,US,000,02,0315031,588,473,0,473,115,0
UR1US,US,000,02,0315032,1616,5,0,5,1611,0
UR1US,US,000,02,0315036,1639,1287,0,1287,352,0
UR1US,US,000,02,0315037,577,16,0,16,561,0
UR1US,US,000,02,0315041,2120,2111,0,2111,9,0
UR1US,US,000,02,0315045,2144,2144,0,2144,0,0
UR1US,US,000,02,0315049,2177,2167,0,2167,10,0
UR1US,US,000,02,0315056,1578,0,0,0,1578,0
UR1US,US,000,02,0315060,1311,55,0,55,1256,0
UR1US,US,000,02,0315064,28,6,0,6,22,0
UR1US,US,000,02,0315065,1387,8,0,8,1379,0
UR1US,US,000,02,0315069,1277,0,0,0,1277,0
UR1US,US,000,02,0315073,1500,0,0,0,1500,0
UR1US,US,000,02,0315077,1109,1001,0,1001,108,0
UR1US,US,000,02,0315078,141,0,0,0,141,0
UR1US,US,000,02,0315082,495,471,0,471,24,0
UR1US,US,000,02,0315083,965,0,0,0,965,0
UR1US,US,000,02,0315087,953,896,0,896,57,0
UR1US,US,000,02,0315088,245,16,0,16,229,0
UR1US,US,000,02,0315092,1172,1172,0,1172,0,0
UR1US,US,000,02,0315099,124,0,0,0,124,0
UR1US,US,000,02,0315100,4271,0,0,0,4271,0
UR1US,US,000,02,0315104,377,0,0,0,377,0
UR1US,US,000,02,0315105,3570,0,0,0,3570,0
UR1US,US,000,02,0315109,2203,1871,0,1871,332,0
UR1US,US,000,02,0315110,534,534,0,534,0,0
UR1US,US,000,02,0315111,1106,57,0,57,1049,0
UR1US,US,000,02,0315115,1347,972,0,972,375,0
UR1US,US,000,02,0315116,3037,664,0,664,2373,0
UR1US,US,000,02,0315120,2569,2564,0,2564,5,0
UR1US,US,000,02,0315121,536,438,0,438,98,0
UR1US,US,000,02,0315122,977,1,0,1,976,0
UR1US,US,000,02,0315126,2055,2005,0,2005,50,0
UR1US,US,000,02,0315127,1855,15,0,15,1840,0
UR1US,US,000,02,0315131,0,0,0,0,0,0
UR1US,US,000,02,0315132,627,0,0,0,627,0
UR1US,US,000,02,0315133,3677,57,0,57,3620,0
UR1US,US,000,02,0315137,25,0,0,0,25,0
UR1US,US,000,02,0315138,4471,0,0,0,4471,0
UR1US,US,000,02,0315145,5381,4810,4810,0,571,0
UR1US,US,000,02,0315146,180,37,37,0,143,0
UR1US,US,000,02,0315147,2962,623,623,0,2339,0
UR1US,US,000,02,0315151,7714,7714,7714,0,0,0
UR1US,US,000,02,0315152,2045,1982,1982,0,63,0
UR1US,US,000,02,0315156,1064,0,0,0,1064,0
UR1US,US,000,02,0315157,3655,0,0,0,3655,0
UR1US,US,000,02,0315161,656,0,0,0,656,0
UR1US,US,000,02,0315162,0,0,0,0,0,0
UR1US,US,000,02,0315163,3813,0,0,0,3813,0
UR1US,US,000,02,0315167,7,7,7,0,0,0
UR1US,US,000,02,0315168,916,852,852,0,64,0
UR1US,US,000,02,0315169,8904,4804,4804,0,4100,0
UR1US,US,000,02,0315173,12,0,0,0,12,0
UR1US,US,000,02,0315174,4679,2534,2534,0,2145,0
UR1US,US,000,02,0315178,5611,5201,5201,0,410,0
UR1US,US,000,02,0315179,957,272,272,0,685,0
UR1US,US,000,02,0315186,6598,6518,0,6518,80,0
UR1US,US,000,02,0315187,3859,4,0,4,3855,0
UR1US,US,000,02,0315191,1776,1772,0,1772,4,0
UR1US,US,000,02,0315192,719,421,0,421,298,0
UR1US,US,000,02,0315193,0,0,0,0,0,0
UR1US,US,000,02,0315194,8903,620,0,620,8283,0
UR1US,US,000,02,0315198,2086,1807,0,1807,279,0
UR1US,US,000,02,0315199,1532,0,0,0,1532,0
UR1US,US,000,02,0315200,6141,1000,0,1000,5141,0
UR1US,US,000,02,0315204,3490,3431,0,3431,59,0
UR1US,US,000,02,0315205,6914,694,0,694,6220,0
UR1US,US,000,02,0315209,2998,2991,0,2991,7,0
UR1US,US,000,02,0315210,490,438,438,0,52,0
UR1US,US,000,02,0315211,670,0,0,0,670,0
UR1US,US,000,02,0315212,6090,1032,6,1026,5058,0
UR1US,US,000,02,0315219,718,0,0,0,718,0
UR1US,US,000,02,0315220,298,0,0,0,298,0
UR1US,US,000,02,0315221,0,0,0,0,0,0
UR1US,US,000,02,0315222,2869,0,0,0,2869,0
UR1US,US,000,02,0315226,2160,0,0,0,2160,0
UR1US,US,000,02,0315227,132,0,0,0,132,0
UR1US,US,000,02,0315228,1649,0,0,0,1649,0
UR1US,US,000,02,0315232,0,0,0,0,0,0
UR1US,US,000,02,0315233,1552,1540,0,1540,12,0
UR1US,US,000,02,0315234,2255,101,0,101,2154,0
UR1US,US,000,02,0315238,1434,1048,0,1048,386,0
UR1US,US,000,02,0315239,2030,47,0,47,1983,0
UR1US,US,000,02,0315243,491,0,0,0,491,0
UR1US,US,000,02,0315244,466,0,0,0,466,0
UR1US,US,000,02,0315245,319,0,0,0,319,0
UR1US,US,000,02,0315246,2307,0,0,0,2307,0
UR1US,US,000,02,0315250,214,0,0,0,214,0
UR1US,US,000,02,0315251,1410,1086,0,1086,324,0
UR1US,US,000,02,0315252,2082,18,0,18,2064,0
UR1US,US,000,02,0315256,0,0,0,0,0,0
UR1US,US,000,02,0315257,591,0,0,0,591,0
UR1US,US,000,02,0315258,283,0,0,0,283,0
UR1US,US,000,02,0315259,2815,0,0,0,2815,0
UR1US,US,000,02,0315266,1174,253,0,253,921,0
UR1US,US,000,02,0315270,1157,0,0,0,1157,0
UR1US,US,000,02,0315274,1135,0,0,0,1135,0
UR1US,US,000,02,0315278,1057,0,0,0,1057,0
UR1US,US,000,02,0315282,957,0,0,0,957,0
UR1US,US,000,02,0315286,616,0,0,0,616,0
UR1US,US,000,02,0315287,339,0,0,0,339,0
UR1US,US,000,02,0315291,1027,0,0,0,1027,0
UR1US,US,000,02,0315295,363,283,0,283,80,0
UR1US,US,000,02,0315296,1025,0,0,0,1025,0
UR1US,US,000,02,0315300,1057,0,0,0,1057,0
UR1US,US,000,02,0315304,1094,0,0,0,1094,0
UR1US,US,000,02,0315308,1017,0,0,0,1017,0
UR1US,US,000,02,0315312,1005,0,0,0,1005,0
UR1US,US,000,02,0315316,719,683,0,683,36,0
UR1US,US,000,02,0315317,541,80,0,80,461,0
UR1US,US,000,02,0315321,1135,1132,0,1132,3,0
UR1US,US,000,02,0315322,13,0,0,0,13,0
UR1US,US,000,02,0315326,244,241,0,241,3,0
UR1US,US,000,02,0315327,707,0,0,0,707,0
UR1US,US,000,02,0315331,353,123,0,123,230,0
UR1US,US,000,02,0315332,887,0,0,0,887,0
UR1US,US,000,02,0315336,800,779,0,779,21,0
UR1US,US,000,02,0315337,488,92,0,92,396,0
UR1US,US,000,02,0315341,860,860,0,860,0,0
UR1US,US,000,02,0315342,361,19,0,19,342,0
UR1US,US,000,02,0315346,496,0,0,0,496,0
UR1US,US,000,02,0315347,629,0,0,0,629,0
UR1US,US,000,02,0315351,992,0,0,0,992,0
UR1US,US,000,02,0315358,5656,5646,5646,0,10,0
UR1US,US,000,02,0315362,11017,11017,11017,0,0,0
UR1US,US,000,02,0315366,6508,6334,6334,0,174,0
UR1US,US,000,02,0315367,896,330,330,0,566,0
UR1US,US,000,02,0315371,11572,11572,11572,0,0,0
UR1US,US,000,02,0315375,10651,10247,10247,0,404,0
UR1US,US,000,02,0315376,190,47,47,0,143,0
UR1US,US,000,02,0315380,4878,4716,4716,0,162,0
UR1US,US,000,02,0315381,178,0,0,0,178,0
UR1US,US,000,02,0315382,5701,168,95,73,5533,0
UR1US,US,000,02,0315386,2313,2305,2305,0,8,0
UR1US,US,000,02,0315387,4846,533,533,0,4313,0
UR1US,US,000,02,0315391,0,0,0,0,0,0
UR1US,US,000,02,0315392,8291,339,339,0,7952,0
UR1US,US,000,02,0315396,78,74,0,74,4,0
UR1US,US,000,02,0315397,8518,8502,8502,0,16,0
UR1US,US,000,02,0315398,1709,874,0,874,835,0
UR1US,US,000,02,0315399,5349,2650,2650,0,2699,0
UR1US,US,000,02,0315403,4098,4089,4089,0,9,0
UR1US,US,000,02,0315404,5845,3465,3458,7,2380,0
UR1US,US,000,02,0315411,0,0,0,0,0,0
UR1US,US,000,02,0315412,1082,0,0,0,1082,0
UR1US,US,000,02,0315413,126,0,0,0,126,0
UR1US,US,000,02,0315414,2992,2499,0,2499,493,0
UR1US,US,000,02,0315415,1123,40,0,40,1083,0
UR1US,US,000,02,0315419,3,0,0,0,3,0
UR1US,US,000,02,0315420,1385,670,0,670,715,0
UR1US,US,000,02,0315421,429,0,0,0,429,0
UR1US,US,000,02,0315422,0,0,0,0,0,0
UR1US,US,000,02,0315423,3500,0,0,0,3500,0
UR1US,US,000,02,0315427,3275,2776,0,2776,499,0
UR1US,US,000,02,0315428,10,0,0,0,10,0
UR1US,US,000,02,0315429,2265,58,0,58,2207,0
UR1US,US,000,02,0315433,1,0,0,0,1,0
UR1US,US,000,02,0315434,6177,447,0,447,5730,0
UR1US,US,000,02,0315438,1322,0,0,0,1322,0
UR1US,US,000,02,0315439,1699,0,0,0,1699,0
UR1US,US,000,02,0315440,2848,0,0,0,2848,0
UR1US,US,000,02,0315447,1425,0,0,0,1425,0
UR1US,US,000,02,0315448,2813,0,0,0,2813,0
UR1US,US,000,02,0315452,20,0,0,0,20,0
UR1US,US,000,02,0315453,4008,0,0,0,4008,0
UR1US,US,000,02,0315457,14,0,0,0,14,0
UR1US,US,000,02,0315458,167,0,0,0,167,0
UR1US,US,000,02,0315459,2902,0,0,0,2902,0
UR1US,US,000,02,0315463,1194,0,0,0,1194,0
UR1US,US,000,02,0315464,1730,0,0,0,1730,0
UR1US,US,000,02,0315468,2191,2103,0,2103,88,0
UR1US,US,000,02,0315469,1105,22,0,22,1083,0
UR1US,US,000,02,0315473,2220,2198,0,2198,22,0
UR1US,US,000,02,0315474,1273,0,0,0,1273,0
UR1US,US,000,02,0315478,2187,2148,0,2148,39,0
UR1US,US,000,02,0315479,996,0,0,0,996,0
UR1US,US,000,02,0315483,2095,1762,0,1762,333,0
UR1US,US,000,02,0315484,1351,0,0,0,1351,0
UR1US,US,000,02,0315488,2393,2231,0,2231,162,0
UR1US,US,000,02,0315489,533,0,0,0,533,0
UR1US,US,000,02,0315496,5935,5904,0,5904,31,0
UR1US,US,000,02,0315497,3,0,0,0,3,0
UR1US,US,000,02,0315501,6005,5394,0,5394,611,0
UR1US,US,000,02,0315502,99,0,0,0,99,0
UR1US,US,000,02,0315506,5521,5438,0,5438,83,0
UR1US,US,000,02,0315507,341,83,0,83,258,0
UR1US,US,000,02,0315511,6958,6958,0,6958,0,0
UR1US,US,000,02,0315512,6,3,0,3,3,0
UR1US,US,000,02,0315516,4046,3751,0,3751,295,0
UR1US,US,000,02,0315517,4164,2130,0,2130,2034,0
UR1US,US,000,02,0315521,1127,696,0,696,431,0
UR1US,US,000,02,0315522,6050,32,0,32,6018,0
UR1US,US,000,02,0315526,2819,2799,0,2799,20,0
UR1US,US,000,02,0315527,4578,359,0,359,4219,0
UR1US,US,000,02,0315531,293,224,0,224,69,0
UR1US,US,000,02,0315532,7040,0,0,0,7040,0
UR1US,US,000,02,0315536,1402,1363,0,1363,39,0
UR1US,US,000,02,0315537,10,0,0,0,10,0
UR1US,US,000,02,0315538,5166,0,0,0,5166,0
UR1US,US,000,02,0315542,0,0,0,0,0,0
UR1US,US,000,02,0315543,4551,3841,0,3841,710,0
UR1US,US,000,02,0315544,2362,190,0,190,2172,0
UR1US,US,000,02,0315548,575,442,0,442,133,0
UR1US,US,000,02,0315549,7023,6444,0,6444,579,0
UR1US,US,000,02,0315550,4882,1233,0,1233,3649,0
UR1US,US,000,02,0315557,2070,0,0,0,2070,0
UR1US,US,000,02,0315561,2319,0,0,0,2319,0
UR1US,US,000,02,0315565,1588,0,0,0,1588,0
UR1US,US,000,02,0315566,1733,0,0,0,1733,0
UR1US,US,000,02,0315570,10,0,0,0,10,0
UR1US,US,000,02,0315571,2064,0,0,0,2064,0
UR1US,US,000,02,0315575,1969,0,0,0,1969,0
UR1US,US,000,02,0315582,5764,5023,0,5023,741,0
UR1US,US,000,02,0315583,8715,237,0,237,8478,0
UR1US,US,000,02,0315587,4577,4131,0,4131,446,0
UR1US,US,000,02,0315588,1474,0,0,0,1474,0
UR1US,US,000,02,0315589,10547,1212,0,1212,9335,0
UR1US,US,000,02,0315593,880,0,0,0,880,0
UR1US,US,000,02,0315594,12562,48,0,48,12514,0
UR1US,US,000,02,0315601,13860,13824,13824,0,36,0
UR1US,US,000,02,0315602,2042,7,7,0,2035,0
UR1US,US,000,02,0315606,7343,6671,6671,0,672,0
UR1US,US,000,02,0315610,10797,3589,3589,0,7208,0
UR1US,US,000,02,0315614,6941,0,0,0,6941,0
UR1US,US,000,02,0315618,7042,7042,7042,0,0,0
UR1US,US,000,02,0315622,6645,484,484,0,6161,0
UR1US,US,000,02,0315626,6335,0,0,0,6335,0
UR1US,US,000,02,0315630,5518,5518,5518,0,0,0
UR1US,US,000,02,0315634,8555,7276,7276,0,1279,0
UR1US,US,000,02,0315638,6719,6719,6719,0,0,0
UR1US,US,000,02,0315639,795,764,764,0,31,0
UR1US,US,000,02,0315643,4215,4215,4215,0,0,0
UR1US,US,000,02,0315644,2606,601,601,0,2005,0
UR1US,US,000,02,0315648,6286,6286,6286,0,0,0
UR1US,US,000,02,0315652,6626,6626,6626,0,0,0
UR1US,US,000,02,0315656,12139,12123,12123,0,16,0
UR1US,US,000,02,0315660,6449,5952,5952,0,497,0
UR1US,US,000,02,0315664,6314,6314,6314,0,0,0
UR1US,US,000,02,0315668,7330,7330,7330,0,0,0
UR1US,US,000,02,0315672,15713,15713,15713,0,0,0
UR1US,US,000,02,0315676,6054,5685,5685,0,369,0
UR1US,US,000,02,0315680,5973,5762,5762,0,211,0
UR1US,US,000,02,0315681,3241,3056,3056,0,185,0
UR1US,US,000,02,0315685,6793,6752,6752,0,41,0
UR1US,US,000,02,0315692,1199,0,0,0,1199,0
UR1US,US,000,02,0315696,1440,0,0,0,1440,0
UR1US,US,000,02,0315700,1194,0,0,0,1194,0
UR1US,US,000,02,0315704,1284,0,0,0,1284,0
UR1US,US,000,02,0315708,1245,8,0,8,1237,0
UR1US,US,000,02,0315715,2463,0,0,0,2463,0
UR1US,US,000,02,0315716,25,25,25,0,0,0
UR1US,US,000,02,0315717,0,0,0,0,0,0
UR1US,US,000,02,0315718,364,0,0,0,364,0
UR1US,US,000,02,0315722,0,0,0,0,0,0
UR1US,US,000,02,0315723,212,0,0,0,212,0
UR1US,US,000,02,0315724,3358,0,0,0,3358,0
UR1US,US,000,02,0315728,918,0,0,0,918,0
UR1US,US,000,02,0315729,4859,0,0,0,4859,0
UR1US,US,000,02,0315733,3444,0,0,0,3444,0
UR1US,US,000,02,0315737,552,0,0,0,552,0
UR1US,US,000,02,0315738,2614,0,0,0,2614,0
UR1US,US,000,02,0315742,583,0,0,0,583,0
UR1US,US,000,02,0315743,2595,0,0,0,2595,0
UR1US,US,000,02,0315750,2354,1894,0,1894,460,0
UR1US,US,000,02,0315751,2105,22,0,22,2083,0
UR1US,US,000,02,0315755,2502,2216,0,2216,286,0
UR1US,US,000,02,0315756,378,0,0,0,378,0
UR1US,US,000,02,0315757,2230,0,0,0,2230,0
UR1US,US,000,02,0315761,542,0,0,0,542,0
UR1US,US,000,02,0315762,326,0,0,0,326,0
UR1US,US,000,02,0315763,3,0,0,0,3,0
UR1US,US,000,02,0315764,0,0,0,0,0,0
UR1US,US,000,02,0315765,413,382,0,382,31,0
UR1US,US,000,02,0315766,2961,0,0,0,2961,0
UR1US,US,000,02,0315770,4114,3687,0,3687,427,0
UR1US,US,000,02,0315771,777,232,0,232,545,0
UR1US,US,000,02,0315775,424,0,0,0,424,0
UR1US,US,000,02,0315776,217,0,0,0,217,0
UR1US,US,000,02,0315777,3701,0,0,0,3701,0
UR1US,US,000,02,0315781,1119,0,0,0,1119,0
UR1US,US,000,02,0315782,0,0,0,0,0,0
UR1US,US,000,02,0315783,1371,0,0,0,1371,0
UR1US,US,000,02,0315784,2017,0,0,0,2017,0
UR1US,US,000,02,0315788,3866,3786,0,3786,80,0
UR1US,US,000,02,0315789,387,0,0,0,387,0
UR1US,US,000,02,0315796,3796,3208,0,3208,588,0
UR1US,US,000,02,0315797,487,55,0,55,432,0
UR1US,US,000,02,0315801,210,210,0,210,0,0
UR1US,US,000,02,0315802,3829,0,0,0,3829,0
UR1US,US,000,02,0315806,52,12,0,12,40,0
UR1US,US,000,02,0315807,4365,0,0,0,4365,0
UR1US,US,000,02,0315811,5134,0,0,0,5134,0
UR1US,US,000,02,0315815,4210,0,0,0,4210,0
UR1US,US,000,02,0315822,1352,0,0,0,1352,0
UR1US,US,000,02,0315826,1252,0,0,0,1252,0
UR1US,US,000,02,0315830,3,0,0,0,3,0
UR1US,US,000,02,0315831,1392,0,0,0,1392,0
UR1US,US,000,02,0315835,1455,0,0,0,1455,0
UR1US,US,000,02,0315839,905,0,0,0,905,0
UR1US,US,000,02,0315840,261,0,0,0,261,0
UR1US,US,000,02,0315844,897,0,0,0,897,0
UR1US,US,000,02,0315845,398,0,0,0,398,0
UR1US,US,000,02,0315852,569,0,0,0,569,0
UR1US,US,000,02,0315853,813,0,0,0,813,0
UR1US,US,000,02,0315857,234,0,0,0,234,0
UR1US,US,000,02,0315858,903,0,0,0,903,0
UR1US,US,000,02,0315862,1212,0,0,0,1212,0
UR1US,US,000,02,0315866,1346,0,0,0,1346,0
UR1US,US,000,02,0315873,1256,0,0,0,1256,0
UR1US,US,000,02,0315874,4909,0,0,0,4909,0
UR1US,US,000,02,0315878,129,0,0,0,129,0
UR1US,US,000,02,0315879,5529,0,0,0,5529,0
UR1US,US,000,02,0315883,354,0,0,0,354,0
UR1US,US,000,02,0315884,475,0,0,0,475,0
UR1US,US,000,02,0315885,4173,0,0,0,4173,0
UR1US,US,000,02,0315892,6120,6090,0,6090,30,0
UR1US,US,000,02,0315896,5861,5861,0,5861,0,0
UR1US,US,000,02,0315897,0,0,0,0,0,0
UR1US,US,000,02,0315901,5610,5610,0,5610,0,0
UR1US,US,000,02,0315905,2850,2616,0,2616,234,0
UR1US,US,000,02,0315906,2768,394,0,394,2374,0
UR1US,US,000,02,0315910,1752,722,0,722,1030,0
UR1US,US,000,02,0315911,4601,1366,0,1366,3235,0
UR1US,US,000,02,0315915,5455,5166,0,5166,289,0
UR1US,US,000,02,0315916,82,0,0,0,82,0
UR1US,US,000,02,0315920,968,943,0,943,25,0
UR1US,US,000,02,0315921,4773,1728,0,1728,3045,0
UR1US,US,000,02,0315925,1357,1333,0,1333,24,0
UR1US,US,000,02,0315926,4080,1,0,1,4079,0
UR1US,US,000,02,0315930,8,0,0,0,8,0
UR1US,US,000,02,0315931,33,3,0,3,30,0
UR1US,US,000,02,0315932,6924,3014,0,3014,3910,0
UR1US,US,000,02,0315936,3639,3639,0,3639,0,0
UR1US,US,000,02,0315937,3018,2044,0,2044,974,0
UR1US,US,000,02,0315941,997,956,0,956,41,0
UR1US,US,000,02,0315942,5197,1543,0,1543,3654,0
UR1US,US,000,02,0315946,3495,3289,0,3289,206,0
UR1US,US,000,02,0315947,0,0,0,0,0,0
UR1US,US,000,02,0315948,2733,708,0,708,2025,0
UR1US,US,000,02,0315955,3322,0,0,0,3322,0
UR1US,US,000,02,0315959,1976,0,0,0,1976,0
UR1US,US,000,02,0315960,886,0,0,0,886,0
UR1US,US,000,02,0315964,5,0,0,0,5,0
UR1US,US,000,02,0315965,3229,0,0,0,3229,0
UR1US,US,000,02,0315969,9,2,0,2,7,0
UR1US,US,000,02,0315970,4075,187,0,187,3888,0
UR1US,US,000,02,0315974,3484,3481,0,3481,3,0
UR1US,US,000,02,0315975,0,0,0,0,0,0
UR1US,US,000,02,0315979,1452,1437,0,1437,15,0
UR1US,US,000,02,0315980,129,63,0,63,66,0
UR1US,US,000,02,0315981,1947,826,0,826,1121,0
UR1US,US,000,02,0315985,553,465,0,465,88,0
UR1US,US,000,02,0315986,3481,638,0,638,2843,0
UR1US,US,000,02,0315990,1693,1604,0,1604,89,0
UR1US,US,000,02,0315991,2190,5,0,5,2185,0
UR1US,US,000,02,0315995,1373,1373,0,1373,0,0
UR1US,US,000,02,0315996,2005,93,0,93,1912,0
UR1US,US,000,02,0316003,5562,5206,0,5206,356,0
UR1US,US,000,02,0316004,5107,1521,0,1521,3586,0
UR1US,US,000,02,0316008,6340,5803,0,5803,537,0
UR1US,US,000,02,0316009,1050,565,0,565,485,0
UR1US,US,000,02,0316010,2725,809,0,809,1916,0
UR1US,US,000,02,0316014,10,10,0,10,0,0
UR1US,US,000,02,0316015,3489,761,0,761,2728,0
UR1US,US,000,02,0316019,2841,1869,1869,0,972,0
UR1US,US,000,02,0316020,964,866,866,0,98,0
UR1US,US,000,02,0316021,3140,303,303,0,2837,0
UR1US,US,000,02,0316025,4091,0,0,0,4091,0
UR1US,US,000,02,0316029,5908,5741,0,5741,167,0
UR1US,US,000,02,0316030,310,310,0,310,0,0
UR1US,US,000,02,0316031,218,0,0,0,218,0
UR1US,US,000,02,0316032,5100,2133,0,2133,2967,0
UR1US,US,000,02,0316036,26,26,0,26,0,0
UR1US,US,000,02,0316037,7300,630,0,630,6670,0
UR1US,US,000,02,0316044,1714,0,0,0,1714,0
UR1US,US,000,02,0316045,859,0,0,0,859,0
UR1US,US,000,02,0316046,57,0,0,0,57,0
UR1US,US,000,02,0316047,3364,0,0,0,3364,0
UR1US,US,000,02,0316051,4945,3875,3875,0,1070,0
UR1US,US,000,02,0316052,1731,543,543,0,1188,0
UR1US,US,000,02,0316056,1173,1137,1137,0,36,0
UR1US,US,000,02,0316057,121,17,17,0,104,0
UR1US,US,000,02,0316058,3457,149,14,135,3308,0
UR1US,US,000,02,0316062,1462,1388,1388,0,74,0
UR1US,US,000,02,0316063,1826,1680,1680,0,146,0
UR1US,US,000,02,0316064,0,0,0,0,0,0
UR1US,US,000,02,0316065,1973,96,96,0,1877,0
UR1US,US,000,02,0316069,5260,4436,4436,0,824,0
UR1US,US,000,02,0316070,1,0,0,0,1,0
UR1US,US,000,02,0316071,612,0,0,0,612,0
UR1US,US,000,02,0316075,4278,978,0,978,3300,0
UR1US,US,000,02,0316076,2159,252,0,252,1907,0
UR1US,US,000,02,0316080,633,0,0,0,633,0
UR1US,US,000,02,0316081,314,0,0,0,314,0
UR1US,US,000,02,0316082,4699,6,0,6,4693,0
UR1US,US,000,02,0316086,0,0,0,0,0,0
UR1US,US,000,02,0316087,4836,4,0,4,4832,0
UR1US,US,000,02,0316091,5292,5080,0,5080,212,0
UR1US,US,000,02,0316092,927,109,0,109,818,0
UR1US,US,000,02,0316096,4460,4440,0,4440,20,0
UR1US,US,000,02,0316097,473,5,0,5,468,0
UR1US,US,000,02,0316101,2372,2264,0,2264,108,0
UR1US,US,000,02,0316102,2903,357,0,357,2546,0
UR1US,US,000,02,0316106,4195,4178,0,4178,17,0
UR1US,US,000,02,0316107,187,0,0,0,187,0
UR1US,US,000,02,0316114,16650,15975,15975,0,675,0
UR1US,US,000,02,0316118,430,430,430,0,0,0
UR1US,US,000,02,0316119,316,132,132,0,184,0
UR1US,US,000,02,0316120,11651,5134,5134,0,6517,0
UR1US,US,000,02,0316124,1026,977,977,0,49,0
UR1US,US,000,02,0316125,3335,3201,3201,0,134,0
UR1US,US,000,02,0316126,85,13,13,0,72,0
UR1US,US,000,02,0316127,7581,2407,2407,0,5174,0
UR1US,US,000,02,0316131,4,1,1,0,3,0
UR1US,US,000,02,0316132,8294,4054,4054,0,4240,0
UR1US,US,000,02,0316136,12558,12558,12558,0,0,0
UR1US,US,000,02,0316140,664,629,629,0,35,0
UR1US,US,000,02,0316141,10268,3133,3133,0,7135,0
UR1US,US,000,02,0316145,5908,5664,5664,0,244,0
UR1US,US,000,02,0316146,10493,6432,6432,0,4061,0
UR1US,US,000,02,0316150,604,0,0,0,604,0
UR1US,US,000,02,0316151,2210,2205,2205,0,5,0
UR1US,US,000,02,0316152,11665,1093,1093,0,10572,0
UR1US,US,000,02,0316156,2966,2954,2954,0,12,0
UR1US,US,000,02,0316157,10797,7755,7755,0,3042,0
UR1US,US,000,02,0316161,3380,3021,3021,0,359,0
UR1US,US,000,02,0316162,13490,13350,13350,0,140,0
UR1US,US,000,02,0316163,8,8,8,0,0,0
UR1US,US,000,02,0316167,8678,8678,8678,0,0,0
UR1US,US,000,02,0316171,11505,11488,11488,0,17,0
UR1US,US,000,02,0316172,0,0,0,0,0,0
UR1US,US,000,02,0316176,13620,13620,13620,0,0,0
UR1US,US,000,02,0316177,2,2,2,0,0,0
UR1US,US,000,02,0316181,9468,9468,9468,0,0,0
UR1US,US,000,02,0316185,13596,13590,13590,0,6,0
UR1US,US,000,02,0316189,8720,8720,8720,0,0,0
UR1US,US,000,02,0316193,12105,12105,12105,0,0,0
UR1US,US,000,02,0316197,14399,14399,14399,0,0,0
UR1US,US,000,02,0316201,8837,8835,8835,0,2,0
UR1US,US,000,02,0316205,7096,7090,7090,0,6,0
UR1US,US,000,02,0316206,9200,8017,8017,0,1183,0
UR1US,US,000,02,0316210,10672,10478,10478,0,194,0
UR1US,US,000,02,0316211,323,289,289,0,34,0
UR1US,US,000,02,0316218,26,0,0,0,26,0
UR1US,US,000,02,0316219,3177,0,0,0,3177,0
UR1US,US,000,02,0316223,282,0,0,0,282,0
UR1US,US,000,02,0316224,287,0,0,0,287,0
UR1US,US,000,02,0316225,2301,0,0,0,2301,0
UR1US,US,000,02,0316229,137,0,0,0,137,0
UR1US,US,000,02,0316230,1129,401,0,401,728,0
UR1US,US,000,02,0316231,1857,43,0,43,1814,0
UR1US,US,000,02,0316235,728,335,0,335,393,0
UR1US,US,000,02,0316236,93,85,0,85,8,0
UR1US,US,000,02,0316237,191,87,0,87,104,0
UR1US,US,000,02,0316238,2042,226,0,226,1816,0
UR1US,US,000,02,0316242,81,7,0,7,74,0
UR1US,US,000,02,0316243,967,0,0,0,967,0
UR1US,US,000,02,0316244,2412,0,0,0,2412,0
